Class Name;DefaultDisplayName;DefaultCategory;Behaviors;DisplayOrder;DefaultIconBlockOffset;DefaultIconViewOffset;DefaultIconViewScale;FirstPersonScale;FirstPersonOffset;FirstPersonRotation;InHandScale;InHandOffset;InHandRotation;CraftingId;DefaultCreativeData;IsCollidable;IsPlaceable;IsDiggingTransparent;IsPlacementTransparent;DefaultIsInteractive;IsEditable;IsNonDuplicable;IsGatherable;HasCollisionBehavior;KillsWhenStuck;IsFluidBlocker;IsTransparent;GenerateFacesForSameNeighbors;DefaultShadowStrength;LightAttenuation;DefaultEmittedLightAmount;ObjectShadowStrength;DefaultDropContent;DefaultDropCount;DefaultExperienceCount;RequiredToolLevel;MaxStacking;SleepSuitability;FrictionFactor;Density;NoAutoJump;NoSmoothRise;FuelHeatLevel;FuelFireDuration;DefaultSoundMaterialName;ShovelPower;QuarryPower;HackPower;DefaultMeleePower;DefaultMeleeHitProbability;DefaultProjectilePower;ToolLevel;PlayerLevelRequired;Durability;IsAimable;IsStickable;AlignToVelocity;ProjectileSpeed;ProjectileDamping;ProjectileTipOffset;DisintegratesOnHit;ProjectileStickProbability;DefaultHeat;FireDuration;ExplosionResilience;DefaultExplosionPressure;DefaultExplosionIncendiary;ExplosionKeepsPickables;DigMethod;DigResilience;ProjectileResilience;DefaultNutritionalValue;DefaultSicknessProbability;FoodType;DefaultRotPeriod;DefaultTextureSlot;DestructionDebrisScale;DefaultDescription
CopperIngotBlock;铜锭;Items;;117;0,0,0;1, 1, 1;0.85;0.4;0.5, -0.5, -0.6;0, 40, 0;0.3;0,0.2,0;60, 0, 0;copperingot;0;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;15;0;0;0;;1;;0;40;0;1;3;FALSE;FALSE;0;0;;1;1;1;1;;2;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;1;;;;;197;1;纯铜铸锭。可以制作成铜工具，比如桶、电线和其他电子设备。将多个锭组合成一个铜块。
RodBlock;铁杆;Items;;118;0,0,0;-1, 0.5, 0;0.85;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.2,0;0, 0, 0;rod;0;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;1;;0;40;0;1;3;FALSE;FALSE;0;0;;1;1;1;2;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;;;;;;;;1;;;;;227;1;棒材是通过将铁锻造成型制成的。它们可用于制作栅栏、门和其他东西。
CraftingTableBlock;工作台;Items;;119;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.1,-0.26;0, 45, 0;craftingtable;0;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;12;0;0;1;#;1;;0;1;0.5;1;0.5;FALSE;FALSE;1;5;Wood;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;20;5;;;;Hack;5;1;;;;;4;1;Workbench 是一块由木头制成的车间家具。这是一个非常重要的物品，因为它允许你制作需要超过 2x2 制作槽的物品。只要你有所需的材料，所有可制作的物品都可以在上面制作。
FurnaceBlock;熔炉;Items;;120;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.3;0,0.12,0;0, 0, 45;furnace;0;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;1;#;1;;0;1;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;10;;;;Quarry;10;1;;;;;16;1;炉子是由耐火石制成的外壳，其中通过燃烧可燃燃料来保持高温。是允许冶炼、蒸煮等形式进行热处理的重要物品。炉子最好的燃料是煤块，但如果没有煤，也可以使用木头甚至树叶。工作时炉子可以无人看管。它还会发出少量的光。
LitFurnaceBlock;燃烧熔炉;Items;;121;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.3;0,0.12,0;0, 0, 45;furnace;-1;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;-99;0;13;1;#FurnaceBlock;1;;0;1;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;0.5;0;10;;;;Quarry;10;1;;;;;16;1;
ChestBlock;箱子;Items;;122;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.3;0,0.12,0;0, 0, 45;chest;0;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;15;0;0;1;#;1;;0;1;0.5;1;0.5;FALSE;FALSE;1;5;Wood;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0.95;;20;5;;;;Hack;5;1;;;;;4;1;木头制成的箱子是存放您不能或不想携带的多余物品的好地方。它最多可容纳 16 组物品。
DispenserBlock;发射器;Items;;123;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.3;0,0.12,0;0, 0, 45;dispenser;0;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;15;0;0;1;#;1;;0;1;0.5;1;0.5;FALSE;FALSE;1;5;Wood;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0.95;;20;5;;;;Hack;5;1;;;;;4;1;发射器以类似于箱子的方式存储物品，但当通过电信号的上升沿触发时，允许通过孔分配物品。它可以分配该物品或将其作为射弹发射，具体取决于设置。
SpikedPlankBlock;尖刺木板;Items;;124;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.4;0,0.12,0;90, 0, 0;spikedplank;0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;4;0;0;0;#;1;;0;40;0;1;0.5;TRUE;FALSE;1;5;Wood;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;12;3;;;;Hack;3;1;;;;;4;1;木刺刺穿肉。带尖刺的木板可以放置在地板、墙壁和天花板上。触摸它们会造成伤害。陷阱坑通常衬有它们。尖峰可以进行电气控制，并在电信号的上升沿伸展/缩回。
GrassTrapBlock;草陷阱;Items;;125;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.4;0,0.12,0;90, 0, 0;grasstrap;0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;8;0;0;1;;1;;3;40;0.5;1;0.5;TRUE;TRUE;0;0;Plant;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;6;0;;;;Hack;2;0.25;;;;;22;1;Grass Trap 是一种类似于草的欺骗装置，但当重物站在上面时会崩溃。它用于隐藏陷阱，以便对陷阱不小心的动物会在上面行走并掉进坑中。它只能用橡树叶制作，其他树叶都不起作用。
WoodenFenceBlock;木制围栏;Items;FenceBlockBehavior;126;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.12,0;0, 0, 0;woodenfence;0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;6;0;0;0;#;1;;0;40;0;1;0.5;TRUE;TRUE;1;5;Wood;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;15;3;;;;Hack;4;1;;;;;4;1;围栏用于封闭区域并防止动物外出和捕食者进入。栅栏柱可以用作柱子或家具元素。可以涂漆。
WoodenFenceGateBlock;木制栅栏门;Items;FenceGateBlockBehavior;127;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.12,0;0, 0, 0;woodenfencegate;0;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;8;0;0;0;#;1;;0;40;0;1;0.5;TRUE;TRUE;1;5;Wood;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;15;3;;;;Hack;5;1;;;;;4;1;大门用于进入围栏区域。它们可以通过单击它们来打开和关闭。当连接到铜线时，门将在电信号的上升沿打开或关闭。动物不能跳过栅栏门。可以涂漆。
IronFenceBlock;铁栅栏;Items;FenceBlockBehavior;128;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.12,0;0, 0, 0;ironfence;0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;6;0;0;0;#;1;;0;40;0;1;3;TRUE;TRUE;1;0;Metal;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;20;;;;Quarry;10;1;;;;;58;1;围栏用于封闭区域并防止动物外出和捕食者进入。栅栏柱可以用作柱子或家具元素。可以涂漆。
IronFenceGateBlock;铁栅栏门;Items;FenceGateBlockBehavior;129;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.12,0;0, 0, 0;ironfencegate;0;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;8;0;0;0;#;1;;0;40;0;1;3;TRUE;TRUE;1;0;Metal;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;20;;;;Quarry;10;1;;;;;58;1;大门用于进入围栏区域。它们可以通过单击它们来打开和关闭。当连接到铜线时，门将在电信号的上升沿打开或关闭。动物不能跳过栅栏门。可以涂漆。
StoneFenceBlock;石栅栏;Items;FenceBlockBehavior;130;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.12,0;0, 0, 0;stonefence;0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;6;0;0;0;#;1;;0;40;0;1;3;TRUE;TRUE;1;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;10;;;;Quarry;10;1;;;;;1;1;围栏用于封闭区域并防止动物外出和捕食者进入。栅栏柱可以用作柱子或家具元素。可以涂漆。
BrickFenceBlock;砖围栏;Items;FenceBlockBehavior;131;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.12,0;0, 0, 0;brickfence;0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;6;0;0;0;#;1;;0;40;0;1;3;TRUE;TRUE;1;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;10;;;;Quarry;10;1;;;;;70;1;围栏用于封闭区域并防止动物外出和捕食者进入。栅栏柱可以用作柱子或家具元素。可以涂漆。
BasaltFenceBlock;玄武岩围栏;Items;FenceBlockBehavior;132;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.12,0;0, 0, 0;brickfence;0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;6;0;0;0;#;1;;0;40;0;1;3;TRUE;TRUE;1;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;10;;;;Quarry;10;1;;;;;6;1;围栏用于封闭区域并防止动物外出和捕食者进入。栅栏柱可以用作柱子或家具元素。可以涂漆。
WoodenPostedSignBlock;木制标牌;Items;;133;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.12,0;0, 0, 0;woodenpostedsign;0;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;6;0;0;0;#;1;;0;40;0;1;0.5;FALSE;FALSE;1;5;Wood;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;15;3;;;;Hack;3;1;;;;;4;1;标志最多可以包含 4 行黑色或彩色文本。它们可以固定在垂直表面上，放置在固定在地面上的柱子上，或悬挂在天花板上。通过指定 URL，可以使标志充当 Internet 链接（URL 仅在 Adventure 模式下有效）。当连接到铜线时，信号信息将在屏幕上电信号的上升沿显示。使用  （反斜杠） 继续同一行中的消息。可以涂漆。
WoodenAttachedSignBlock;木制标牌;Items;;134;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.12,0;0, 0, 45;woodenattachedsign;-1;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;3;0;0;0;#WoodenPostedSignBlock;1;;0;40;0;1;0.5;FALSE;FALSE;1;5;Wood;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;15;3;;;;Hack;3;1;;;;;4;1;
IronPostedSignBlock;铁制标牌;Items;;135;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.12,0;0, 0, 0;ironpostedsign;0;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;6;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;1;0;Metal;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;20;;;;Quarry;3;1;;;;;63;1;标志最多可以包含 4 行黑色或彩色文本。它们可以固定在垂直表面上，放置在固定在地面上的柱子上，或悬挂在天花板上。通过指定 URL，可以使标志充当 Internet 链接（URL 仅在 Adventure 模式下有效）。当连接到铜线时，信号信息将在屏幕上电信号的上升沿显示。使用  （反斜杠） 继续同一行中的消息。可以涂漆。
IronAttachedSignBlock;铁制标牌;Items;;136;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.12,0;0, 0, 45;ironattachedsign;-1;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;3;0;0;0;#IronPostedSignBlock;1;;0;40;0;1;3;FALSE;FALSE;1;0;Metal;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;20;;;;Quarry;3;1;;;;;63;1;
SmallGunpowderKegBlock;小型火药桶;Items;ExplosivesBlockBehavior, ImpactExplosivesBlockBehavior;137;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.12,0;0, 0, 0;smallgunpowderkeg;0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;4;0;0;0;#;1;;0;40;0;1;0.5;FALSE;FALSE;2;5;Wood;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;20;1;60;;;Hack;3;1;;;;;4;1;火药桶是一个密封的木制容器，里面装满了火药，顶部附有一个短导火索。保险丝可以用火柴点燃或以电动方式启动。小桶会在几秒钟后以毁灭性的力量爆炸，摧毁方块并杀死爆炸范围内的任何生物。某些方块，例如石头、铁和钻石，比其他方块更能抵抗爆炸。使用雷管引起瞬时爆炸，无需引信延迟。
MediumGunpowderKegBlock;中型火药桶;Items;ExplosivesBlockBehavior, ImpactExplosivesBlockBehavior;138;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.12,0;0, 0, 0;mediumgunpowderkeg;0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;6;0;0;0;#;1;;0;40;0;1;0.5;FALSE;FALSE;2;5;Wood;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;20;1;360;;;Hack;3;1;;;;;4;1;火药桶是一个密封的木制容器，里面装满了火药，顶部附有一个短导火索。保险丝可以用火柴点燃或以电动方式启动。小桶会在几秒钟后以毁灭性的力量爆炸，摧毁方块并杀死爆炸范围内的任何生物。某些方块，例如石头、铁和钻石，比其他方块更能抵抗爆炸。使用雷管引起瞬时爆炸，无需引信延迟。
LargeGunpowderKegBlock;大型火药桶;Items;ExplosivesBlockBehavior, ImpactExplosivesBlockBehavior;139;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.12,0;0, 0, 0;largegunpowderkeg;0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;10;0;0;0;#;1;;0;40;0;1;0.5;FALSE;FALSE;2;5;Wood;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;20;1;2160;;;Hack;3;1;;;;;4;1;火药桶是一个密封的木制容器，里面装满了火药，顶部附有一个短导火索。保险丝可以用火柴点燃或以电动方式启动。小桶会在几秒钟后以毁灭性的力量爆炸，摧毁方块并杀死爆炸范围内的任何生物。某些方块，例如石头、铁和钻石，比其他方块更能抵抗爆炸。使用雷管引起瞬时爆炸，无需引信延迟。
SmallIncendiaryKegBlock;小型燃烧桶;Items;ExplosivesBlockBehavior, ImpactExplosivesBlockBehavior;140;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.12,0;0, 0, 0;smallincendiarykeg;0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;4;0;0;0;#;1;;0;40;0;1;0.5;FALSE;FALSE;2;5;Wood;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;20;1;50;TRUE;;Hack;3;1;;;;;4;1;燃烧桶是一种添加了燃烧材料的火药桶。它比普通火药桶弱，但它的碎片会点燃易燃物体。不要在森林附近使用！
MediumIncendiaryKegBlock;中型燃烧桶;Items;ExplosivesBlockBehavior, ImpactExplosivesBlockBehavior;141;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.12,0;0, 0, 0;mediumincendiarykeg;0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;6;0;0;0;#;1;;0;40;0;1;0.5;FALSE;FALSE;2;5;Wood;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;20;1;300;TRUE;;Hack;3;1;;;;;4;1;燃烧桶是一种添加了燃烧材料的火药桶。它比普通火药桶弱，但它的碎片会点燃易燃物体。不要在森林附近使用！
LargeIncendiaryKegBlock;大型燃烧桶;Items;ExplosivesBlockBehavior, ImpactExplosivesBlockBehavior;142;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.12,0;0, 0, 0;largeincendiarykeg;0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;10;0;0;0;#;1;;0;40;0;1;0.5;FALSE;FALSE;2;5;Wood;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;20;1;1800;TRUE;;Hack;3;1;;;;;4;1;燃烧桶是一种添加了燃烧材料的火药桶。它比普通火药桶弱，但它的碎片会点燃易燃物体。不要在森林附近使用！
GravestoneBlock;墓碑;Items;;143;0,0.1,0;1, 1, 1;1.3;0.4;0.5, -0.5, -0.6;0, 40, 0;0.5;0,0.12,0;90, 0, 0;gravestone;0;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;10;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Stone;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;10;;;;Quarry;10;1;;;;;1;1;墓碑标志着这片土地上过去居民的最后安息之地。
BoatBlock;船;Items;;144;0,0,0;-1, 1, -1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.4;0,0,0;90, 0, 0;boat;0;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;1;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;4;1;船可让您安全快速地穿越大片水域。
FeatherBlock;羽毛;Items;;145;0,0,0;0, 0, 1;0.8;0.4;0.5, -0.5, -0.6;0, -70, 0;0.3;0,0.12,0;0, 0, 45;feather;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;40;0;1;0.5;FALSE;FALSE;1;1;;1;1;1;1;;0.1;0;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;196;1;羽毛来自鸟的尾巴，可以用作箭的稳定剂。
StringBlock;线;Items;;146;0,0,0;0, 0, 1;0.8;0.4;0.5, -0.5, -0.6;0, -70, 0;0.3;0,0.12,0;0, 0, 45;string;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;40;0;1;0.5;FALSE;FALSE;1;1;;1;1;1;1;;0.1;0;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;197;1;线可以由 ivy 制成。
CanvasBlock;帆布;Items;;147;0,0,0;0, 0, 1;0.8;0.4;0.5, -0.5, -0.6;0, -70, 0;0.4;0,0.12,0;0, 0, 0;canvas;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;40;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;1;;0.1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;8;;;;;;;;;;;;213;1;帆布是一种由棉线编织而成的厚重织物。它适合制作轻便的衣服。
CarpetBlock;地毯;Items;CarpetBlockBehavior;148;0,0,0;1, 1, 1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.4;0,0.12,0;90, 0, 0;carpet;0;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;0;0;0;1;#;1;;0;40;1;1;0.5;FALSE;FALSE;1;5;Soft;1;1;1;1;;0.1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0.95;;10;1;;;;Hack;2;1;;;;;38;1;地毯是铺设在地板上的装饰材料。可以通过在加热炉中的油漆桶中沐浴来染色。
CampfireBlock;营火;Items;CampfireBlockBehavior;149;0,-0.25,0;-1, 1, 1;1.1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.4;0,0,0;60, 90, 0;campfire;0;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;-99;0;15;0;;1;;0;1;0;1;0.5;FALSE;FALSE;1;10;Wood;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;1;0;1;;;;Hack;2;1;;;;;62;1;篝火易于建造，提供热量、光线并让捕食者远离。您可以通过在上面扔可燃物品来使其变大，例如棍棒、树叶、木块、木板等。
GunpowderBlock;火药;Items;ThrowableBlockBehavior;150;0,0,0;0, 0, 1;1;0.4;0.5, -0.5, -0.6;0, -70, 0;0.3;0,0.12,0;0, 0, 45;gunpowder;0;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;15;0;0;0;;1;;0;40;0;1;0.5;FALSE;FALSE;2;10;;1;1;1;1;;1;1;;-1;TRUE;FALSE;FALSE;14;0.9;0.1;FALSE;0;;0;;60;;;;;1;;;;;225;1;一种能够在无氧环境中燃烧的物质，因为它含有自己的氧源硝石。燃烧时，火药会释放出大量的热气体。如果限制在小体积（例如小桶）中，则会以毁灭性的力量爆炸并点燃。
PigmentBlock;白色颜料;Items;;151;0,0,0;0, 0, 1;1;0.4;0.5, -0.5, -0.6;0, -70, 0;0.3;0,0.12,0;0, 0, 45;pigment;0;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;15;0;0;0;;1;;0;40;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;1;;;;;198;1;颜料是涂料的主要成分。它可以通过在炉中烧制石灰石直到变成白色粉末来获得。要制作白色油漆，请使用炉子将颜料在水中煮沸。
JackOLanternBlock;南瓜灯;Items;;152;0,0,0;-1, 1, -1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.3;0,0.12,0;0, 0, 45;jackolantern;0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;-99;0;8;0;#;1;;1;40;0;1;0.5;FALSE;FALSE;0;0;Wood;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0.95;;10;2;;;;Hack;1.5;0;;;;;102;1;杰克灯笼通常是在万圣节期间用成熟的南瓜雕刻而成的。它们发出微弱的光。
MagnetBlock;磁铁;Items;;153;0,-0.25,0;-1, 1, 1;1.1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.4;0,0,0;60, 90, 0;magnet;0;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;4;0;0;0;#;1;;0;40;0;1;3;FALSE;FALSE;0;0;Metal;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;20;;;;Quarry;4;1;;;;;63;1;磁铁吸引罗盘针，让您在野外时也能找到回家的方向。别忘了在你的房子附近放一个！指南针将显示到最近的磁铁的方向，如果没有磁铁，则会显示生成位置的方向。您只能在世界中放置有限数量的磁铁。
FurBlock;毛皮;Items;;154;0,0,0;-1, 1, -1;1;0.4;0.5, -0.5, -0.6;0, 40, 0;0.4;0,0,0;90, 0, 0;fur;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;15;0;0;0;;;;;40;0;1;0.5;FALSE;FALSE;0;0;;1;1;1;1;;1;1;;-1;FALSE;FALSE;FALSE;0;;0;FALSE;0;;0;;;;;;;;;;;;60;1;毛皮可以通过杀死毛茸茸的动物（如熊）来获得。它是一种具有良好绝缘性能的坚固材料，非常适合制作冬装。
